id,I_nd,J_nd
4787,11092,11093
4788,11094,11095
4789,11096,11097
4790,1105,11098
4791,11099,11100
4792,11101,11102
4793,11103,11104
4794,11105,11106
4795,11107,11108
4796,11109,11110
4797,11111,11112
4798,11113,11114
4799,11115,11116
4800,11117,11118
4801,11119,11120
4802,11121,11122
4803,11123,11124
4804,11125,11126
4805,11127,11128
4806,29080,29081
4807,29082,29083
4808,29084,29085
4809,29086,29087
4810,11129,11130
4811,11131,11132
4812,11133,11134
4813,11135,11136
4814,11137,11138
4815,11139,11140
4816,11141,11142
4817,11143,11144
4818,11145,11146
4819,11147,11148
4820,11149,11150
4821,11151,11152
4822,11153,11154
4823,11155,11156
4824,11157,11158
4825,11159,11160
4826,11159,11161
4827,11162,11163
4828,11164,11165
4829,11166,11167
4830,11168,11169
4831,11170,11171
4832,11172,11173
4833,11174,11175
4834,11176,11177
4835,11178,11179
4836,11180,11181
4837,11182,11183
4838,11184,11185
4839,11186,11187
4840,11188,11189
4841,11190,11191
4842,11192,11193
4843,1171,11194
4844,11195,11196
4845,11197,11198
4846,11199,11200
4847,11201,11202
4848,11203,11204
4849,1175,11205
4850,1175,11206
4851,11207,1175
4852,11208,11209
4853,11210,11211
4854,11212,11213
4855,11214,11215
4856,11216,11217
4857,29088,29089
4858,11218,11219
4859,11220,11221
4860,11222,11223
4861,11224,11225
4862,11226,11227
4863,11228,11229
4864,11230,11231
4865,11232,11233
4866,11234,11235
4867,11236,11237
4868,29090,29091
4869,11238,11239
4870,11240,11241
4871,11242,11243
4872,11244,11245
4873,11246,11247
4874,11248,11249
4875,11250,11251
4876,11252,11253
4877,11254,11255
4878,11256,11257
4879,11258,11259
4880,1188,11260
4881,1189,11261
4882,1189,11262
4883,11263,1188
4884,1187,11264
4885,11265,11266
4886,11267,11268
4887,11269,11270
4888,11271,11272
4889,11273,11274
4890,11275,11276
4891,11277,11278
4892,11279,11280
4893,11281,11282
4894,11283,11284
4895,11285,11286
4896,11287,11288
4897,11289,11290
4898,11291,11292
4899,11293,11294
4900,11295,11296
4901,11297,11298
4902,11299,11300
4903,11301,1197
4904,11302,11303
4905,11304,11305
4906,11306,11307
4907,11308,11309
4908,29092,29093
4909,11310,11311
4910,11312,11313
4911,11314,11315
4912,11316,11317
4913,11318,11319
4914,11320,11321
4915,11322,11323
4916,11324,11325
4917,11326,11327
4918,11328,11329
4919,11330,11331
4920,11332,11333
4921,11334,11335
4922,11336,11337
4923,11338,11339
4924,11340,11341
4925,11342,11343
4926,11344,11345
4927,11346,11347
4928,11348,11349
4929,11350,11351
4930,11352,11353
4931,11354,11355
4932,1205,11356
4933,1206,11357
4934,11358,11359
4935,11360,11361
4936,11362,11363
4937,1206,11364
4938,11365,11366
4939,11367,11368
4940,11369,11370
4941,11371,11372
4942,11373,11374
4943,11375,11376
4944,11377,11378
4945,11379,11380
4946,11381,11382
4947,11383,11384
4948,11385,11386
4949,11387,11388
4950,11389,11390
4951,11391,11392
4952,11393,11394
4953,11395,11396
4954,11397,11398
4955,11399,11400
4956,11401,11402
4957,11403,11404
4958,11405,11406
4959,11407,11408
4960,11409,11410
4961,11411,11412
4962,11413,11414
4963,11415,11416
4964,11417,11418
4965,11419,11420
4966,11421,11422
4967,11423,11424
4968,11425,11426
4969,11427,11428
4970,11429,11430
4971,11431,11432
4972,11433,11434
4973,11435,11436
4974,11437,11438
4975,11439,11440
4976,11441,11442
4977,11443,11444
4978,11445,11446
4979,11447,11448
4980,11449,11450
4981,11451,11452
4982,11453,11454
4983,11455,11456
4984,1227,11457
4985,11458,1227
4986,11459,1227
4987,1226,11460
4988,1226,11461
4989,1226,11462
4990,11463,1226
4991,1231,11464
4992,1231,11465
4993,11466,11467
4994,11468,11469
4995,11470,11471
4996,11472,11473
4997,11474,11475
4998,11476,11477
4999,11478,11479
5000,11480,11481
5001,11482,11483
5002,11484,1235
5003,11485,1238
5004,11486,11487
5005,11488,11489
5006,11490,11491
5007,11492,11493
5008,11494,11495
5009,11496,11497
5010,11498,11499
5011,11500,11501
5012,11502,11503
5013,11504,11505
5014,11506,11507
5015,11508,11509
5016,11510,11511
5017,11512,11513
5018,11514,11515
5019,11516,11517
5020,11518,11519
5021,11520,11521
5022,11522,11523
5023,11524,11525
5024,11526,11527
5025,11528,11529
5026,11530,11531
5027,11532,11533
5028,11534,11535
5029,11536,11537
5030,11538,11539
5031,11540,11541
5032,11542,11543
5033,11544,11545
5034,11546,11547
5035,11548,11549
5036,11550,11551
5037,11552,11553
5038,11554,11555
5039,11556,11557
5040,11558,11559
5041,11560,11561
5042,11562,11563
5043,11564,11565
5044,11566,11567
5045,11568,11569
5046,11570,11571
5047,11572,11573
5048,11574,11575
5049,11576,1248
5050,11577,1250
5051,1250,11578
5052,1250,11579
5053,1248,11580
5054,1248,11581
5055,11582,11583
5056,11584,11585
5057,29094,29095
5058,29096,29097
5059,29098,29099
5060,29100,29101
5061,29102,29103
5062,29104,29105
5063,29106,29107
5064,11586,11587
5065,11588,11589
5066,11590,11591
5067,29108,29109
5068,29110,29111
5069,29112,29113
5070,29114,29115
5071,11592,11593
5072,29116,29117
5073,29118,29119
5074,29120,29121
5075,29122,29123
5076,11594,11595
5077,1252,11596
5078,1252,11597
5079,1253,11598
5080,11599,1252
5081,11599,1253
5082,11600,11601
5083,11602,11603
5084,11604,11605
5085,29124,29125
5086,11606,11607
5087,11608,1256
5088,1256,11609
5089,1256,11610
5090,1256,11611
5091,1256,11612
5092,1256,11613
5093,11614,11615
5094,11616,11617
5095,11618,11619
5096,11620,11621
5097,11622,11623
5098,11624,11625
5099,11626,11627
5100,11628,11629
5101,1257,11630
5102,1257,11631
5103,11632,1257
5104,11633,11634
5105,11635,11636
5106,11637,11638
5107,11639,11640
5108,11641,11642
5109,11643,11644
5110,11645,11646
5111,11647,11648
5112,11649,11650
5113,11651,11652
5114,11653,11654
5115,11655,11656
5116,11657,11658
5117,1509,11659
5118,29126,29127
5119,29128,29129
5120,29130,29131
5121,29132,29133
5122,29134,29135
5123,29136,29137
5124,11660,11661
5125,11662,11663
5126,11664,11665
5127,11666,11667
5128,11668,11669
5129,11670,11671
5130,1267,11672
5131,1265,11673
5132,1267,11674
5133,1265,11675
5134,11676,1267
5135,11677,1265
5136,11678,11679
5137,11680,11681
5138,11682,11683
5139,29138,29139
5140,29140,29141
5141,11684,11685
5142,11686,11687
5143,11688,11689
5144,11690,11691
5145,11692,11693
5146,11694,11695
5147,11696,11697
5148,11698,11699
5149,11700,11701
5150,29142,29143
5151,11702,11703
5152,11704,11705
5153,11706,11707
5154,11708,11709
5155,11710,11711
5156,11712,11713
5157,11714,11715
5158,1277,11716
5159,1278,11717
5160,1277,11718
5161,1278,11719
5162,11720,11721
5163,11722,11723
5164,29144,29145
5165,11724,11725
5166,11726,11727
5167,11728,11729
5168,11730,11731
5169,11732,11733
5170,11734,11735
5171,11736,11737
5172,11738,11739
5173,11740,11741
5174,11742,11743
5175,11744,11745
5176,11746,11747
5177,11748,11749
5178,11750,11751
5179,11752,11753
5180,29146,29147
5181,29148,29149
5182,29150,29151
5183,29152,29153
5184,29154,29155
5185,29156,29157
5186,29158,29159
5187,29160,29161
5188,11754,11755
5189,11756,11757
5190,11758,11759
5191,11760,11761
5192,29162,29163
5193,29164,29165
5194,11762,11763
5195,11764,11765
5196,11766,11767
5197,11768,11769
5198,11770,11771
5199,11772,11773
5200,11774,11775
5201,11776,11777
5202,11778,11779
5203,1287,11780
5204,11781,11782
5205,11783,11784
5206,11785,11786
5207,11787,11788
5208,11789,11790
5209,11791,11792
5210,11793,11794
5211,11795,11796
5212,11797,11798
5213,11799,11800
5214,11801,11802
5215,11803,11804
5216,11805,11806
5217,11807,11808
5218,11809,11810
5219,11811,11812
5220,29166,29167
5221,29168,29169
5222,11813,11814
5223,11815,11816
5224,11817,11818
5225,11819,11820
5226,11821,11822
5227,11823,11824
5228,11825,11826
5229,29170,29171
5230,11827,11828
5231,11829,11830
5232,11831,11832
5233,11833,11834
5234,11835,11836
5235,11837,11838
5236,11839,11840
5237,11841,11842
5238,11843,11844
5239,11845,11846
5240,11847,11848
5241,11849,11850
5242,11851,11852
5243,11853,11854
5244,11855,11856
5245,11857,11858
5246,11859,11860
5247,11861,1305
5248,11861,1306
5249,11862,1306
5250,1305,11863
5251,1306,11864
5252,11865,11866
5253,11867,11868
5254,11869,11870
5255,11871,11872
5256,11873,11874
5257,11875,11876
5258,11877,11878
5259,11879,11880
5260,11881,11882
5261,11883,11884
5262,29172,29173
5263,29174,29175
5264,29176,29177
5265,29178,29179
5266,29180,29181
5267,29182,29183
5268,29184,29185
5269,29186,29187
5270,29188,29189
5271,29190,29191
5272,29192,29193
5273,11885,11886
5274,11887,11888
5275,11889,11890
5276,11891,11892
5277,11893,11894
5278,11895,11896
5279,11897,11898
5280,11899,11900
5281,11901,11902
5282,11903,11904
5283,11905,11906
5284,11907,11908
5285,11909,11910
5286,1316,11911
5287,1316,11912
5288,11913,11914
5289,11915,11916
5290,11917,11918
5291,11919,11920
5292,11921,11922
5293,11923,11924
5294,11925,11926
5295,11927,11928
5296,11929,11930
5297,1319,11931
5298,1320,11932
5299,11933,11934
5300,11935,11936
5301,11937,11938
5302,11939,11940
5303,11941,11942
5304,11943,11944
5305,11945,11946
5306,11947,11948
5307,11949,11950
5308,11951,11952
5309,1324,11953
5310,1324,11954
5311,1324,11955
5312,1324,11956
5313,1324,11957
5314,1324,11958
5315,1324,11959
5316,1324,11960
5317,1324,11961
5318,11962,1324
5319,11963,11964
5320,11965,11966
5321,11967,11968
5322,11969,11970
5323,11971,11972
5324,11973,11974
5325,11975,11976
5326,11977,11978
5327,11979,11980
5328,11981,11982
5329,11983,11984
5330,11985,11986
5331,11987,11988
5332,11989,11990
5333,11991,11992
5334,11993,11994
5335,11995,11996
5336,11997,11998
5337,11999,12000
5338,12001,12002
5339,12003,12004
5340,12005,12006
5341,12007,12008
5342,12009,12010
5343,12011,12012
5344,12013,12014
5345,12015,12016
5346,12017,12018
5347,12019,12020
5348,12021,12022
5349,12023,12024
5350,12025,12026
5351,29194,29195
5352,12027,12028
5353,12029,12030
5354,12031,12032
5355,12033,1335
5356,12034,12035
5357,12036,12037
5358,12038,12039
5359,12040,12041
5360,12042,12043
5361,12044,12045
5362,12046,12047
5363,12048,12049
5364,12050,12051
5365,12052,12053
5366,29196,29197
5367,12054,12055
5368,12056,12057
5369,12058,12059
5370,12060,12061
5371,12062,12063
5372,12064,12065
5373,1339,12066
5374,1339,12067
5375,1340,12068
5376,12069,12070
5377,12071,12072
5378,12073,12074
5379,12075,12076
5380,12077,12078
5381,29198,29199
5382,12079,12080
5383,12081,12082
5384,12083,12084
5385,12085,12086
5386,12087,12088
5387,12089,12090
5388,12091,12092
5389,12093,12094
5390,12095,12096
5391,12097,12098
5392,12099,12100
5393,12101,12102
5394,12103,12104
5395,12105,12106
5396,12107,12108
5397,12109,12110
5398,12111,12112
5399,12113,12114
5400,12115,12116
5401,12117,12118
5402,12119,12120
5403,12121,12122
5404,12123,12124
5405,12125,12126
5406,12127,12128
5407,12129,12130
5408,12131,12132
5409,12133,12134
5410,12135,12136
5411,12137,12138
5412,12139,12140
5413,29200,29201
5414,12141,12142
5415,12143,12144
5416,12145,12146
5417,12147,12148
5418,12149,12150
5419,12151,12152
5420,29202,29203
5421,12153,12154
5422,12155,12156
5423,29204,29205
5424,12157,12158
5425,12159,12160
5426,29206,29207
5427,12161,1349
5428,12162,1348
5429,12163,12164
5430,12165,12166
5431,12167,12168
5432,12169,12170
5433,12171,12172
5434,12173,12174
5435,12175,12176
5436,12177,12178
5437,12179,12180
5438,12181,12182
5439,12183,12184
5440,12185,12186
5441,12187,12188
5442,12189,12190
5443,12191,12192
5444,12193,12194
5445,12195,12196
5446,29208,29209
5447,29210,29211
5448,12197,12198
5449,29212,29213
5450,12199,12200
5451,12201,12202
5452,12203,12204
5453,12205,12206
5454,12207,12208
5455,12209,12210
5456,12211,1355
5457,1355,12212
5458,12213,12214
5459,12215,12216
5460,12217,12218
5461,12219,12220
5462,12221,12222
5463,29214,29215
5464,12223,12224
5465,12225,12226
5466,12227,12228
5467,12229,12230
5468,29216,29217
5469,29218,29219
5470,29220,29221
5471,29222,29223
5472,29224,29225
5473,29226,29227
5474,12231,12232
5475,12233,12234
5476,12235,12236
5477,12237,12238
5478,12239,12240
5479,12241,12242
5480,12243,12244
5481,12245,12246
5482,12247,12248
5483,12249,12250
5484,12251,12252
5485,12253,12254
5486,12255,12256
5487,12257,12258
5488,12259,12260
5489,12261,12262
5490,12263,12264
5491,12265,1361
5492,12266,1362
5493,12267,12268
5494,12269,12270
5495,12271,12272
5496,12273,12274
5497,12275,12276
5498,12277,12278
5499,12279,12280
5500,12281,12282
5501,12283,12284
5502,12285,12286
5503,12287,12288
5504,29228,29229
5505,12289,12290
5506,12291,12292
5507,12293,12294
5508,12295,12296
5509,12297,12298
5510,12299,12300
5511,12301,12302
5512,29230,29231
5513,12303,12304
5514,12305,12306
5515,29232,29233
5516,29234,29235
5517,29236,29237
5518,29238,29239
5519,29240,29241
5520,29242,29243
5521,12307,12308
5522,12309,12310
5523,29244,29245
5524,29246,29247
5525,12311,12312
5526,12313,12314
5527,12315,12316
5528,12317,12318
5529,12319,12320
5530,12321,12322
5531,12323,12324
5532,12325,12326
5533,12327,12328
5534,12329,12330
5535,12331,12332
5536,12333,12334
5537,12335,12336
5538,12337,12338
5539,12339,12340
5540,12341,12342
5541,12343,12344
5542,12345,12346
5543,12347,12348
5544,12349,12350
5545,12351,12352
5546,12353,12354
5547,12355,12356
5548,12357,12358
5549,12359,12360
5550,12361,12362
5551,12363,12364
5552,12365,12366
5553,12367,12368
5554,29248,29249
5555,12369,12370
5556,12371,12372
5557,12373,12374
5558,12375,12376
5559,12377,12378
5560,12379,12380
5561,12381,12382
5562,12383,12384
5563,12385,12386
5564,12387,12388
5565,12389,12390
5566,12391,12392
5567,12393,12394
5568,12395,12396
5569,12397,12398
5570,12399,12400
5571,12401,12402
5572,12403,12404
5573,12405,12406
5574,12407,12408
5575,12409,12410
5576,12411,12412
5577,12413,12414
5578,12415,12416
5579,12417,12418
5580,12419,12420
5581,12421,12422
5582,12423,12424
5583,12425,12426
5584,12427,12428
5585,12429,12430
5586,12431,12432
5587,12433,1385
5588,12434,1386
5589,12435,12436
5590,12437,12438
5591,12439,12440
5592,12441,12442
5593,12443,12444
5594,12445,12446
5595,12447,12448
5596,12449,12450
5597,12451,12452
5598,12453,12454
5599,29250,29251
5600,29252,29253
5601,12455,12456
5602,12457,12458
5603,12459,965
5604,12460,966
5605,12461,12462
5606,12463,12464
5607,12465,12466
5608,12467,12468
5609,12469,12470
5610,12471,12472
5611,12473,12474
5612,12475,12476
5613,12477,12478
5614,12479,12480
5615,1393,12481
5616,1394,12482
5617,1395,12483
5618,1396,12484
5619,1397,12485
5620,1389,12486
5621,1390,12487
5622,1391,12488
5623,1392,12489
5624,29254,29255
5625,12490,12491
5626,12492,12493
5627,29256,29257
5628,12494,12495
5629,12496,12497
5630,12498,12499
5631,12500,12501
5632,12502,12503
5633,12504,12505
5634,12506,12507
5635,12508,12509
5636,12510,12511
5637,12512,12513
5638,12514,12515
5639,12516,12517
5640,12518,12519
5641,12520,12521
5642,12522,12523
5643,12524,12525
5644,12526,12527
5645,12528,12529
5646,12530,12531
5647,12532,12533
5648,12534,12535
5649,12536,12537
5650,12538,12539
5651,12540,12541
5652,12542,12543
5653,12544,12545
5654,12546,12547
5655,12548,12549
5656,12550,12551
5657,12552,12553
5658,12554,12555
5659,12556,12557
5660,12558,12559
5661,12560,12561
5662,12562,12563
5663,29258,29259
5664,29260,29261
5665,29262,29263
5666,29264,29265
5667,12564,12565
5668,12566,12567
5669,12568,12569
5670,12570,12571
5671,29266,29267
5672,29268,29269
5673,29270,29271
5674,29272,29273
5675,29274,29275
5676,29276,29277
5677,29278,29279
5678,29280,29281
5679,29282,29283
5680,29284,29285
5681,29286,29287
5682,12572,12573
5683,12574,12575
5684,29288,29289
5685,29290,29291
5686,29292,29293
5687,29294,29295
5688,29296,29297
5689,29298,29299
5690,12576,12577
5691,12578,12579
5692,29300,29301
5693,12580,12581
5694,12582,12583
5695,12584,12585
5696,12586,12587
5697,12588,12589
5698,12590,12591
5699,12592,12593
5700,12594,12595
5701,12596,12597
5702,12598,12599
5703,12600,12601
5704,12602,12603
5705,12604,12605
5706,12606,12607
5707,29302,29303
5708,29304,29305
5709,29306,29307
5710,29308,29309
5711,29310,29311
5712,29312,29313
5713,29314,29315
5714,29316,29317
5715,29318,29319
5716,29320,29321
5717,29322,29323
5718,29324,29325
5719,12608,12609
5720,12610,12611
5721,12612,12613
5722,12614,12615
5723,12616,12617
5724,12618,12619
5725,12620,12621
5726,12622,12623
5727,29326,29327
5728,29328,29329
5729,29330,29331
5730,29332,29333
5731,29334,29335
5732,12624,12625
5733,12626,12627
5734,12628,12629
5735,12630,12631
5736,12632,12633
5737,12634,12635
5738,12636,12637
5739,12638,12639
5740,12640,12641
5741,12642,12643
5742,12644,12645
5743,12646,12647
5744,12648,12649
5745,12650,12651
5746,12652,12653
5747,1410,12654
5748,1410,12655
5749,1410,12656
5750,1409,12657
5751,1409,12658
5752,1409,12659
5753,1409,12660
5754,1410,12661
5755,12662,1409
5756,12663,12664
5757,12665,12666
5758,12667,12668
5759,12669,12670
5760,12671,12672
5761,12673,12674
5762,12675,12676
5763,12677,12678
5764,12679,12680
5765,12681,12682
5766,12683,12684
5767,12685,12686
5768,12687,12688
5769,12689,12690
5770,12691,12692
5771,12693,12694
5772,12695,12696
5773,12697,12698
5774,12699,12700
5775,12701,12702
5776,12703,12704
5777,12705,12706
5778,12707,12708
5779,12709,12710
5780,12711,12712
5781,12713,12714
5782,12715,12716
5783,12717,12718
5784,12719,12720
5785,12721,12722
5786,12723,12724
5787,12725,12726
5788,12727,12728
5789,29336,29337
5790,29338,29339
5791,29340,29341
5792,12729,1410
5793,29342,29343
5794,29344,29345
5795,12730,12731
5796,12732,12733
5797,12734,12735
5798,29346,29347
5799,29348,29349
5800,29350,29351
5801,29352,29353
5802,29354,29355
5803,12736,12737
5804,12738,12739
5805,29356,29357
5806,29358,29359
5807,29360,29361
5808,29362,29363
5809,29364,29365
5810,29366,29367
5811,12740,12741
5812,12742,12743
5813,29368,29369
5814,29370,29371
5815,29372,29373
5816,29374,29375
5817,29376,29377
5818,29378,29379
5819,29380,29381
5820,29382,29383
5821,29384,29385
5822,29386,29387
5823,29388,29389
5824,29390,29391
5825,29392,29393
5826,29394,29395
5827,29396,29397
5828,29398,29399
5829,29400,29401
5830,29402,29403
5831,29404,29405
5832,29406,29407
5833,29408,29409
5834,29410,29411
5835,29412,29413
5836,29414,29415
5837,29416,29417
5838,29418,29419
5839,29420,29421
5840,29422,29423
5841,29424,29425
5842,29426,29427
5843,29428,29429
5844,29430,29431
5845,29432,29433
5846,29434,29435
5847,29436,29437
5848,29438,29439
5849,29440,29441
5850,29442,29443
5851,29444,29445
5852,29446,29447
5853,12744,12745
5854,29448,29449
5855,29450,29451
5856,29452,29453
5857,29454,29455
5858,29456,29457
5859,29458,29459
5860,29460,29461
5861,29462,29463
5862,29464,29465
5863,29466,29467
5864,29468,29469
5865,12746,12747
5866,12748,12749
5867,29470,29471
5868,29472,29473
5869,29474,29475
5870,29476,29477
5871,29478,29479
5872,29480,29481
5873,12750,12751
5874,12752,12753
5875,29482,29483
5876,12754,12755
5877,29484,29485
5878,29486,29487
5879,29488,29489
5880,29490,29491
5881,29492,29493
5882,29494,29495
5883,29496,29497
5884,29498,29499
5885,29500,29501
5886,29502,29503
5887,29504,29505
5888,29506,29507
5889,12756,12757
5890,12758,12759
5891,12760,12761
5892,12762,12763
5893,29508,29509
5894,29510,29511
5895,29512,29513
5896,29514,29515
5897,29516,29517
5898,29518,29519
5899,29520,29521
5900,29522,29523
5901,29524,29525
5902,29526,29527
5903,29528,29529
5904,12764,12765
5905,12766,12767
5906,29530,29531
5907,29532,29533
5908,29534,29535
5909,29536,29537
5910,29538,29539
5911,29540,29541
5912,29542,29543
5913,29544,29545
5914,29546,29547
5915,29548,29549
5916,29550,29551
5917,29552,29553
5918,29554,29555
5919,29556,29557
5920,29558,29559
5921,29560,29561
5922,29562,29563
5923,29564,29565
5924,29566,29567
5925,29568,29569
5926,29570,29571
5927,29572,29573
5928,29574,29575
5929,29576,29577
5930,29578,29579
5931,29580,29581
5932,29582,29583
5933,29584,29585
5934,29586,29587
5935,29588,29589
5936,29590,29591
5937,29592,29593
5938,12768,12769
5939,12770,12771
5940,29594,29595
5941,29596,29597
5942,29598,29599
5943,29600,29601
5944,29602,29603
5945,29604,29605
5946,12772,12773
5947,12774,12775
5948,29606,29607
5949,29608,29609
5950,29610,29611
5951,29612,29613
5952,29614,29615
5953,12776,12777
5954,12778,12779
5955,29616,29617
5956,29618,29619
5957,29620,29621
5958,29622,29623
5959,29624,29625
5960,29626,29627
5961,12780,12781
5962,12782,12783
5963,29628,29629
5964,29630,29631
5965,29632,29633
5966,29634,29635
5967,29636,29637
5968,29638,29639
5969,29640,29641
5970,29642,29643
5971,29644,29645
5972,29646,29647
5973,12784,12785
5974,12786,12787
5975,29648,29649
5976,29650,29651
5977,29652,29653
5978,29654,29655
5979,29656,29657
5980,29658,29659
5981,29660,29661
5982,29662,29663
5983,29664,29665
5984,29666,29667
5985,29668,29669
5986,29670,29671
5987,12788,12789
5988,12790,12791
5989,12792,12793
5990,12794,12795
5991,12796,12797
5992,12798,12799
5993,12800,12801
5994,12802,12803
5995,12804,12805
5996,12806,12807
5997,12808,1416
5998,12809,1417
5999,12810,12811
6000,12812,12813
6001,12814,12815
6002,12816,12817
6003,12818,12819
6004,12820,12821
6005,12822,12823
6006,12824,12825
6007,12826,12827
6008,12828,12829
6009,12830,12831
6010,12832,12833
6011,12834,12835
6012,12836,12837
6013,12838,12839
6014,12840,12841
6015,12842,12843
6016,12844,12845
6017,12846,12847
6018,12848,12849
6019,12850,12851
6020,12852,12853
6021,12854,12855
6022,12856,12857
6023,12858,12859
6024,12860,12861
6025,12862,12863
6026,12864,12865
6027,12866,12867
6028,12868,12869
6029,12870,12871
6030,12872,12873
6031,12874,12875
6032,12876,1425
6033,1425,12877
6034,12878,1426
6035,12879,1426
6036,1426,12880
6037,1427,12881
6038,12882,12883
6039,12884,12885
6040,12886,12887
6041,12888,12889
6042,12890,12891
6043,12892,12893
6044,12894,12895
6045,12896,12897
6046,12898,12899
6047,12900,12901
6048,12902,12903
6049,1431,12904
6050,1432,12905
6051,1431,12906
6052,1432,12907
6053,29672,29673
6054,29674,29675
6055,29676,29677
6056,29678,29679
6057,29680,29681
6058,12908,1431
6059,12909,1432
6060,29682,29683
6061,12910,12911
6062,12912,12913
6063,12914,12915
6064,12916,12917
6065,12918,12919
6066,12920,12921
6067,12922,12923
6068,12924,12925
6069,12926,12927
6070,12928,12929
6071,12930,12931
6072,12932,12933
6073,12934,12935
6074,29684,29685
6075,29686,29687
6076,12936,12937
6077,12938,12939
6078,12940,12941
6079,12942,12943
6080,12944,12945
6081,12946,12947
6082,12948,12949
6083,12950,12951
6084,12952,12953
6085,12954,12955
6086,12956,12957
6087,12958,1439
6088,12959,12960
6089,12961,12962
6090,12963,12964
6091,12965,12966
6092,12967,12968
6093,12969,12970
6094,12971,12972
6095,12973,12974
6096,12975,12976
6097,12977,12978
6098,12979,12980
6099,12981,12982
6100,12983,12984
6101,12985,12986
6102,12987,12988
6103,12989,12990
6104,12991,12992
6105,12993,12994
6106,12995,12996
6107,12997,12998
6108,12999,13000
6109,13001,13002
6110,29688,29689
6111,13003,13004
6112,13005,13006
6113,13007,13008
6114,13009,13010
6115,13011,13012
6116,13013,13014
6117,13015,13016
6118,13017,13018
6119,13019,13020
6120,13021,13022
6121,13023,13024
6122,13025,13026
6123,13027,13028
6124,13029,13030
6125,13031,13032
6126,13033,13034
6127,29690,29691
6128,29692,29693
6129,29694,29695
6130,13035,13036
6131,13037,13038
6132,29696,29697
6133,29698,29699
6134,29700,29701
6135,29702,29703
6136,29704,29705
6137,13039,13040
6138,13041,13042
6139,13043,13044
6140,13045,13046
6141,13047,13048
6142,13049,13050
6143,13051,13052
6144,13053,13054
6145,13055,13056
6146,13057,13058
6147,13059,1456
6148,13060,13061
6149,13062,13063
6150,13064,13065
6151,13066,13067
6152,13068,13069
6153,13070,13071
6154,13072,13073
6155,13074,13075
6156,13076,13077
6157,13078,13079
6158,13080,1459
6159,13081,13082
6160,13083,13084
6161,13085,13086
6162,13087,13088
6163,13089,13090
6164,13091,13092
6165,13093,13094
6166,13095,13096
6167,13097,13098
6168,13099,13100
6169,13101,13102
6170,13103,13104
6171,13105,13106
6172,13107,13108
6173,13109,13110
6174,13111,13112
6175,13113,13114
6176,13115,13116
6177,13117,13118
6178,13119,13120
6179,13121,13122
6180,13123,13124
6181,13125,13126
6182,13127,13128
6183,13129,13130
6184,13131,1469
6185,13132,1470
6186,1470,13133
6187,1469,13134
6188,13135,13136
6189,13137,13138
6190,13139,13140
6191,13141,13142
6192,13143,13144
6193,13145,13146
6194,13147,13148
6195,13149,13150
6196,29706,29707
6197,29708,29709
6198,29710,29711
6199,13151,13152
6200,29712,29713
6201,13153,13154
6202,13155,13156
6203,13157,13158
6204,29714,29715
6205,13159,13160
6206,13161,13162
6207,13163,13164
6208,13165,13166
6209,13167,13168
6210,29716,29717
6211,29718,29719
6212,29720,29721
6213,29722,29723
6214,13169,13170
6215,29724,29725
6216,29726,29727
6217,29728,29729
6218,1469,13171
6219,1470,13172
6220,29730,29731
6221,13173,13174
6222,13175,13176
6223,29732,29733
6224,29734,29735
6225,29736,29737
6226,29738,29739
6227,29740,29741
6228,13177,13178
6229,13179,13180
6230,13181,13182
6231,13183,13184
6232,13185,13186
6233,13187,13188
6234,13189,13190
6235,13191,13192
6236,13193,13194
6237,13195,13196
6238,13197,13198
6239,13199,13200
6240,13201,13202
6241,13203,13204
6242,13205,13206
6243,13207,13208
6244,13209,13210
6245,13211,13212
6246,13213,13214
6247,13215,13216
6248,13217,13218
6249,13219,13220
6250,13221,13222
6251,13223,13224
6252,13225,13226
6253,13227,13228
6254,13229,13230
6255,13231,13232
6256,13233,13234
6257,13235,13236
6258,13237,13238
6259,13239,13240
6260,13241,13242
6261,13243,13244
6262,13245,13246
6263,13247,13248
6264,13249,13250
6265,13251,13252
6266,13253,13254
6267,13255,13256
6268,13257,13258
6269,13259,13260
6270,13261,13262
6271,13263,13264
6272,13265,13266
6273,13267,13268
6274,13269,13270
6275,13271,13272
6276,13273,13274
6277,13275,13276
6278,13277,13278
6279,13279,13280
6280,13281,13282
6281,13283,13284
6282,13285,13286
6283,13287,13288
6284,13289,13290
6285,13291,13292
6286,13293,13294
6287,13295,13296
6288,13297,13298
6289,13299,13300
6290,13301,13302
6291,13303,13304
6292,13305,13306
6293,13307,13308
6294,13309,13310
6295,13311,13312
6296,13313,13314
6297,13315,13316
6298,13317,13318
6299,13319,13320
6300,13321,13322
6301,13323,13324
6302,13325,13326
6303,13327,13328
6304,29742,29743
6305,29744,29745
6306,29746,29747
6307,29748,29749
6308,29750,29751
6309,29752,29753
6310,29754,29755
6311,29756,29757
6312,13329,13330
6313,13331,1496
6314,13332,1496
6315,1496,13333
6316,1496,13334
6317,1496,13335
6318,13336,13337
6319,13338,13339
6320,13340,13341
6321,13342,13343
6322,13344,13345
6323,13346,13347
6324,29758,29759
6325,29760,29761
6326,29762,29763
6327,29764,29765
6328,29766,29767
6329,29768,29769
6330,29770,29771
6331,29772,29773
6332,29774,29775
6333,29776,29777
6334,29778,29779
6335,29780,29781
6336,29782,29783
6337,29784,29785
6338,29786,29787
6339,29788,29789
6340,29790,29791
